sensor_id,timestamp,data
SEN_006,2024-05-24,"{""energy_kwh"": 653.21, ""location"": ""Factory_B""}"
SEN_007,2024-05-24,"{""energy_kwh"": 1154.84, ""location"": ""Building_C_Rooftop""}"
SEN_008,2024-05-24,"{""energy_kwh"": 0.0, ""location"": ""Factory_A""}"
SEN_009,2024-05-24,"{""energy_kwh"": 929.72, ""location"": ""Building_A_Floor1""}"
SEN_010,2024-05-24,"{""energy_kwh"": 788.21, ""location"": ""Factory_B""}"
SEN_001,2024-05-25,"{""energy_kwh"": 1289.5, ""location"": ""Office_Tower_West""}"
SEN_002,2024-05-25,"{""energy_kwh"": 1333.86, ""location"": ""Factory_A""}"
SEN_003,2024-05-25,"{""energy_kwh"": 1318.42, ""location"": ""Building_C_Rooftop""}"
SEN_004,2024-05-25,"{""energy_kwh"": 943.29, ""location"": ""Building_B_Floor1""}"
SEN_005,2024-05-25,"{""energy_kwh"": 1260.33, ""location"": ""Office_Tower_West""}"
SEN_006,2024-05-25,"{""energy_kwh"": 1301.59, ""location"": ""Building_B_Floor1""}"
SEN_007,2024-05-25,"{""energy_kwh"": 483.92, ""location"": ""Building_B_Floor1""}"
SEN_008,2024-05-25,"{""energy_kwh"": 1183.28, ""location"": ""Building_B_Floor1""}"
SEN_009,2024-05-25,"{""energy_kwh"": 818.96, ""location"": ""Building_B_Floor1""}"
SEN_010,2024-05-25,"{""energy_kwh"": 1279.53, ""location"": ""Building_C_Rooftop""}"
SEN_001,2024-05-26,"{""energy_kwh"": 848.71, ""location"": ""Factory_A""}"
SEN_002,2024-05-26,"{""energy_kwh"": 806.08, ""location"": ""Office_Tower_West""}"
SEN_003,2024-05-26,"{""energy_kwh"": 1081.56, ""location"": ""Building_A_Floor1""}"
SEN_004,2024-05-26,"{""energy_kwh"": 1235.39, ""location"": ""Factory_B""}"
SEN_005,2024-05-26,"{""energy_kwh"": 183.24, ""location"": ""Warehouse_1""}"
SEN_006,2024-05-26,"{""energy_kwh"": 853.79, ""location"": ""Office_Tower_East""}"
SEN_007,2024-05-26,"{""energy_kwh"": 951.47, ""location"": ""Building_B_Floor1""}"
SEN_008,2024-05-26,"{""energy_kwh"": 1068.07, ""location"": ""Building_A_Floor1""}"
SEN_009,2024-05-26,"{""energy_kwh"": 1121.13, ""location"": ""Factory_B""}"
SEN_010,2024-05-26,"{""energy_kwh"": 1069.31, ""location"": ""Building_A_Floor1""}"
SEN_001,2024-05-27,"{""energy_kwh"": 1066.99, ""location"": ""Building_C_Rooftop""}"
SEN_002,2024-05-27,"{""energy_kwh"": 1119.69, ""location"": ""Warehouse_1""}"
SEN_003,2024-05-27,"{""energy_kwh"": 1181.69, ""location"": ""Office_Tower_West""}"
SEN_004,2024-05-27,"{""energy_kwh"": 596.8, ""location"": ""Factory_A""}"
SEN_005,2024-05-27,"{""energy_kwh"": 857.64, ""location"": ""Building_C_Rooftop""}"
SEN_006,2024-05-27,"{""energy_kwh"": 1114.49, ""location"": ""Building_B_Floor1""}"
SEN_007,2024-05-27,"{""energy_kwh"": 942.9, ""location"": ""Factory_B""}"
SEN_008,2024-05-27,"{""energy_kwh"": 942.14, ""location"": ""Warehouse_1""}"
SEN_009,2024-05-27,"{""energy_kwh"": 1004.62, ""location"": ""Building_B_Floor2""}"
SEN_010,2024-05-27,"{""energy_kwh"": 1099.92, ""location"": ""Building_A_Floor1""}"
SEN_001,2024-05-28,"{""energy_kwh"": 1388.78, ""location"": ""Building_B_Floor2""}"
SEN_002,2024-05-28,"{""energy_kwh"": 1132.31, ""location"": ""Building_A_Floor2""}"
SEN_003,2024-05-28,"{""energy_kwh"": 339.93, ""location"": ""Office_Tower_East""}"
SEN_004,2024-05-28,"{""energy_kwh"": 1226.2, ""location"": ""Building_C_Rooftop""}"
SEN_005,2024-05-28,"{""energy_kwh"": 1028.15, ""location"": ""Building_A_Floor1""}"
SEN_006,2024-05-28,"{""energy_kwh"": 1021.74, ""location"": ""Building_B_Floor2""}"
SEN_007,2024-05-28,"{""energy_kwh"": 718.93, ""location"": ""Building_B_Floor1""}"
SEN_008,2024-05-28,"{""energy_kwh"": 959.25, ""location"": ""Office_Tower_East""}"
SEN_009,2024-05-28,"{""energy_kwh"": 566.25, ""location"": ""Building_B_Floor1""}"
SEN_010,2024-05-28,"{""energy_kwh"": 283.2, ""location"": ""Office_Tower_East""}"
SEN_001,2024-05-29,"{""energy_kwh"": 995.98, ""location"": ""Building_B_Floor1""}"
SEN_002,2024-05-29,"{""energy_kwh"": 567.45, ""location"": ""Building_B_Floor2""}"
SEN_003,2024-05-29,"{""energy_kwh"": 735.79, ""location"": ""Building_B_Floor2""}"
SEN_004,2024-05-29,"{""energy_kwh"": 788.81, ""location"": ""Building_A_Floor1""}"
SEN_005,2024-05-29,"{""energy_kwh"": 615.06, ""location"": ""Office_Tower_East""}"
SEN_006,2024-05-29,"{""energy_kwh"": 884.74, ""location"": ""Factory_A""}"
SEN_007,2024-05-29,"{""energy_kwh"": 1228.44, ""location"": ""Factory_A""}"
SEN_008,2024-05-29,"{""energy_kwh"": 1452.93, ""location"": ""Building_B_Floor2""}"
SEN_009,2024-05-29,"{""energy_kwh"": 987.76, ""location"": ""Building_B_Floor1""}"
SEN_010,2024-05-29,"{""energy_kwh"": 1107.29, ""location"": ""Building_C_Rooftop""}"
SEN_001,2024-05-30,"{""energy_kwh"": 764.87, ""location"": ""Building_A_Floor2""}"
SEN_002,2024-05-30,"{""energy_kwh"": 1008.75, ""location"": ""Office_Tower_East""}"
SEN_003,2024-05-30,"{""energy_kwh"": 973.03, ""location"": ""Building_A_Floor2""}"
SEN_004,2024-05-30,"{""energy_kwh"": 962.78, ""location"": ""Building_B_Floor2""}"
SEN_005,2024-05-30,"{""energy_kwh"": 856.76, ""location"": ""Building_C_Rooftop""}"
SEN_006,2024-05-30,"{""energy_kwh"": 1171.91, ""location"": ""Building_B_Floor2""}"
SEN_007,2024-05-30,"{""energy_kwh"": 803.85, ""location"": ""Office_Tower_West""}"
SEN_008,2024-05-30,"{""energy_kwh"": 1265.75, ""location"": ""Office_Tower_West""}"
SEN_009,2024-05-30,"{""energy_kwh"": 672.26, ""location"": ""Building_B_Floor1""}"
SEN_010,2024-05-30,"{""energy_kwh"": 973.71, ""location"": ""Building_C_Rooftop""}"
SEN_001,2024-05-31,"{""energy_kwh"": 1048.06, ""location"": ""Building_B_Floor1""}"
SEN_002,2024-05-31,"{""energy_kwh"": 729.85, ""location"": ""Factory_B""}"
SEN_003,2024-05-31,"{""energy_kwh"": 1000.67, ""location"": ""Building_B_Floor2""}"
SEN_004,2024-05-31,"{""energy_kwh"": 905.25, ""location"": ""Building_A_Floor1""}"
SEN_005,2024-05-31,"{""energy_kwh"": 1014.83, ""location"": ""Building_A_Floor2""}"
SEN_006,2024-05-31,"{""energy_kwh"": 971.47, ""location"": ""Office_Tower_East""}"
SEN_007,2024-05-31,"{""energy_kwh"": 736.21, ""location"": ""Building_B_Floor2""}"
SEN_008,2024-05-31,"{""energy_kwh"": 829.98, ""location"": ""Warehouse_1""}"
SEN_009,2024-05-31,"{""energy_kwh"": 680.01, ""location"": ""Building_A_Floor1""}"
SEN_010,2024-05-31,"{""energy_kwh"": 976.47, ""location"": ""Factory_A""}"
SEN_001,2024-06-01,"{""energy_kwh"": 964.66, ""location"": ""Office_Tower_East""}"
SEN_002,2024-06-01,"{""energy_kwh"": 339.06, ""location"": ""Factory_B""}"
SEN_003,2024-06-01,"{""energy_kwh"": 1228.82, ""location"": ""Building_A_Floor1""}"
SEN_004,2024-06-01,"{""energy_kwh"": 1404.3, ""location"": ""Office_Tower_East""}"
SEN_005,2024-06-01,"{""energy_kwh"": 1097.94, ""location"": ""Building_B_Floor1""}"
SEN_006,2024-06-01,"{""energy_kwh"": 982.06, ""location"": ""Building_C_Rooftop""}"
SEN_007,2024-06-01,"{""energy_kwh"": 994.21, ""location"": ""Building_B_Floor2""}"
SEN_008,2024-06-01,"{""energy_kwh"": 884.0, ""location"": ""Office_Tower_East""}"
SEN_009,2024-06-01,"{""energy_kwh"": 1285.33, ""location"": ""Building_A_Floor1""}"
SEN_010,2024-06-01,"{""energy_kwh"": 1024.75, ""location"": ""Office_Tower_West""}"
SEN_001,2024-06-02,"{""energy_kwh"": 1047.11, ""location"": ""Building_B_Floor2""}"
SEN_002,2024-06-02,"{""energy_kwh"": 911.72, ""location"": ""Factory_B""}"
SEN_003,2024-06-02,"{""energy_kwh"": 865.98, ""location"": ""Building_B_Floor2""}"
SEN_004,2024-06-02,"{""energy_kwh"": 1161.83, ""location"": ""Office_Tower_West""}"
SEN_005,2024-06-02,"{""energy_kwh"": 795.38, ""location"": ""Warehouse_1""}"
SEN_006,2024-06-02,"{""energy_kwh"": 959.99, ""location"": ""Building_B_Floor2""}"
SEN_007,2024-06-02,"{""energy_kwh"": 530.18, ""location"": ""Office_Tower_East""}"
SEN_008,2024-06-02,"{""energy_kwh"": 1012.7, ""location"": ""Office_Tower_East""}"
SEN_009,2024-06-02,"{""energy_kwh"": 1111.8, ""location"": ""Office_Tower_East""}"
SEN_010,2024-06-02,"{""energy_kwh"": 1320.54, ""location"": ""Warehouse_1""}"
SEN_001,2024-06-03,"{""energy_kwh"": 613.73, ""location"": ""Office_Tower_East""}"
SEN_002,2024-06-03,"{""energy_kwh"": 1196.9, ""location"": ""Building_B_Floor2""}"
SEN_003,2024-06-03,"{""energy_kwh"": 1295.93, ""location"": ""Warehouse_1""}"
SEN_004,2024-06-03,"{""energy_kwh"": 395.22, ""location"": ""Office_Tower_East""}"
SEN_005,2024-06-03,"{""energy_kwh"": 678.42, ""location"": ""Building_A_Floor2""}"
SEN_006,2024-06-03,"{""energy_kwh"": 685.1, ""location"": ""Building_B_Floor1""}"
SEN_007,2024-06-03,"{""energy_kwh"": 1249.79, ""location"": ""Factory_A""}"
SEN_008,2024-06-03,"{""energy_kwh"": 1036.31, ""location"": ""Building_A_Floor2""}"
SEN_009,2024-06-03,"{""energy_kwh"": 939.5, ""location"": ""Warehouse_1""}"
SEN_010,2024-06-03,"{""energy_kwh"": 731.89, ""location"": ""Building_B_Floor1""}"
SEN_001,2024-06-04,"{""energy_kwh"": 914.17, ""location"": ""Office_Tower_West""}"
SEN_002,2024-06-04,"{""energy_kwh"": 818.87, ""location"": ""Building_B_Floor1""}"
SEN_003,2024-06-04,"{""energy_kwh"": 1332.98, ""location"": ""Building_B_Floor1""}"
SEN_004,2024-06-04,"{""energy_kwh"": 1056.4, ""location"": ""Warehouse_1""}"
SEN_005,2024-06-04,"{""energy_kwh"": 1266.66, ""location"": ""Office_Tower_East""}"
SEN_006,2024-06-04,"{""energy_kwh"": 1046.61, ""location"": ""Building_B_Floor1""}"
SEN_007,2024-06-04,"{""energy_kwh"": 1096.39, ""location"": ""Office_Tower_East""}"
SEN_008,2024-06-04,"{""energy_kwh"": 1155.68, ""location"": ""Office_Tower_West""}"
SEN_009,2024-06-04,"{""energy_kwh"": 570.83, ""location"": ""Building_B_Floor2""}"
SEN_010,2024-06-04,"{""energy_kwh"": 702.33, ""location"": ""Building_A_Floor2""}"
SEN_001,2024-06-05,"{""energy_kwh"": 800.96, ""location"": ""Factory_B""}"
SEN_002,2024-06-05,"{""energy_kwh"": 1038.71, ""location"": ""Factory_B""}"
SEN_003,2024-06-05,"{""energy_kwh"": 996.3, ""location"": ""Factory_B""}"
SEN_004,2024-06-05,"{""energy_kwh"": 1347.92, ""location"": ""Factory_A""}"
SEN_005,2024-06-05,"{""energy_kwh"": 750.07, ""location"": ""Building_B_Floor1""}"
SEN_006,2024-06-05,"{""energy_kwh"": 712.41, ""location"": ""Office_Tower_West""}"
SEN_007,2024-06-05,"{""energy_kwh"": 1064.63, ""location"": ""Building_B_Floor2""}"
SEN_008,2024-06-05,"{""energy_kwh"": 1271.69, ""location"": ""Office_Tower_East""}"
SEN_009,2024-06-05,"{""energy_kwh"": 1414.93, ""location"": ""Building_B_Floor2""}"
SEN_010,2024-06-05,"{""energy_kwh"": 1184.1, ""location"": ""Building_A_Floor2""}"
SEN_001,2024-06-06,"{""energy_kwh"": 315.6, ""location"": ""Factory_B""}"
SEN_002,2024-06-06,"{""energy_kwh"": 871.24, ""location"": ""Factory_B""}"
SEN_003,2024-06-06,"{""energy_kwh"": 1340.82, ""location"": ""Factory_B""}"
SEN_004,2024-06-06,"{""energy_kwh"": 783.56, ""location"": ""Building_A_Floor2""}"
SEN_005,2024-06-06,"{""energy_kwh"": 188.2, ""location"": ""Building_C_Rooftop""}"
SEN_006,2024-06-06,"{""energy_kwh"": 1227.44, ""location"": ""Building_A_Floor1""}"
SEN_007,2024-06-06,"{""energy_kwh"": 758.2, ""location"": ""Building_B_Floor1""}"
SEN_008,2024-06-06,"{""energy_kwh"": 924.38, ""location"": ""Building_B_Floor1""}"
SEN_009,2024-06-06,"{""energy_kwh"": 1143.05, ""location"": ""Building_B_Floor1""}"
SEN_010,2024-06-06,"{""energy_kwh"": 928.32, ""location"": ""Factory_B""}"
SEN_001,2024-06-07,"{""energy_kwh"": 1206.68, ""location"": ""Building_C_Rooftop""}"
SEN_002,2024-06-07,"{""energy_kwh"": 965.82, ""location"": ""Building_A_Floor1""}"
SEN_003,2024-06-07,"{""energy_kwh"": 1188.88, ""location"": ""Building_A_Floor2""}"
SEN_004,2024-06-07,"{""energy_kwh"": 1314.08, ""location"": ""Factory_A""}"
SEN_005,2024-06-07,"{""energy_kwh"": 102.45, ""location"": ""Building_B_Floor2""}"
SEN_006,2024-06-07,"{""energy_kwh"": 677.24, ""location"": ""Factory_B""}"
SEN_007,2024-06-07,"{""energy_kwh"": 1301.95, ""location"": ""Warehouse_1""}"
SEN_008,2024-06-07,"{""energy_kwh"": 1051.72, ""location"": ""Building_A_Floor1""}"
SEN_009,2024-06-07,"{""energy_kwh"": 929.26, ""location"": ""Building_C_Rooftop""}"
SEN_010,2024-06-07,"{""energy_kwh"": 495.09, ""location"": ""Factory_B""}"
SEN_001,2024-06-08,"{""energy_kwh"": 1187.99, ""location"": ""Building_A_Floor1""}"
SEN_002,2024-06-08,"{""energy_kwh"": 1253.86, ""location"": ""Building_A_Floor1""}"
SEN_003,2024-06-08,"{""energy_kwh"": 889.49, ""location"": ""Office_Tower_East""}"
SEN_004,2024-06-08,"{""energy_kwh"": 973.17, ""location"": ""Office_Tower_East""}"
SEN_005,2024-06-08,"{""energy_kwh"": 1145.99, ""location"": ""Office_Tower_East""}"
SEN_006,2024-06-08,"{""energy_kwh"": 974.99, ""location"": ""Building_A_Floor2""}"
SEN_007,2024-06-08,"{""energy_kwh"": 814.7, ""location"": ""Factory_A""}"
SEN_008,2024-06-08,"{""energy_kwh"": 1089.64, ""location"": ""Office_Tower_West""}"
SEN_009,2024-06-08,"{""energy_kwh"": 776.07, ""location"": ""Building_A_Floor2""}"
SEN_010,2024-06-08,"{""energy_kwh"": 1049.16, ""location"": ""Building_B_Floor1""}"
SEN_001,2024-06-09,"{""energy_kwh"": 509.03, ""location"": ""Building_B_Floor1""}"
SEN_002,2024-06-09,"{""energy_kwh"": 670.95, ""location"": ""Factory_B""}"
SEN_003,2024-06-09,"{""energy_kwh"": 1390.2, ""location"": ""Building_A_Floor2""}"
SEN_004,2024-06-09,"{""energy_kwh"": 1107.97, ""location"": ""Building_B_Floor1""}"
SEN_005,2024-06-09,"{""energy_kwh"": 1230.25, ""location"": ""Building_B_Floor2""}"
SEN_006,2024-06-09,"{""energy_kwh"": 708.55, ""location"": ""Office_Tower_East""}"
SEN_007,2024-06-09,"{""energy_kwh"": 1130.16, ""location"": ""Factory_A""}"
SEN_008,2024-06-09,"{""energy_kwh"": 965.69, ""location"": ""Building_B_Floor1""}"
SEN_009,2024-06-09,"{""energy_kwh"": 767.95, ""location"": ""Office_Tower_East""}"
SEN_010,2024-06-09,"{""energy_kwh"": 1042.97, ""location"": ""Factory_B""}"
SEN_001,2024-06-10,"{""energy_kwh"": 64.8, ""location"": ""Office_Tower_East""}"
SEN_002,2024-06-10,"{""energy_kwh"": 1218.7, ""location"": ""Office_Tower_East""}"
SEN_003,2024-06-10,"{""energy_kwh"": 897.39, ""location"": ""Factory_B""}"
SEN_004,2024-06-10,"{""energy_kwh"": 1481.67, ""location"": ""Building_C_Rooftop""}"
SEN_005,2024-06-10,"{""energy_kwh"": 1047.06, ""location"": ""Building_A_Floor2""}"
SEN_006,2024-06-10,"{""energy_kwh"": 1347.04, ""location"": ""Building_C_Rooftop""}"
SEN_007,2024-06-10,"{""energy_kwh"": 1067.4, ""location"": ""Office_Tower_West""}"
SEN_008,2024-06-10,"{""energy_kwh"": 599.36, ""location"": ""Building_B_Floor1""}"
SEN_009,2024-06-10,"{""energy_kwh"": 827.16, ""location"": ""Building_B_Floor1""}"
SEN_010,2024-06-10,"{""energy_kwh"": 220.82, ""location"": ""Building_C_Rooftop""}"
SEN_001,2024-06-11,"{""energy_kwh"": 1094.39, ""location"": ""Factory_B""}"
SEN_002,2024-06-11,"{""energy_kwh"": 862.23, ""location"": ""Factory_A""}"
SEN_003,2024-06-11,"{""energy_kwh"": 1551.64, ""location"": ""Office_Tower_West""}"
SEN_004,2024-06-11,"{""energy_kwh"": 1107.0, ""location"": ""Factory_A""}"
SEN_005,2024-06-11,"{""energy_kwh"": 537.08, ""location"": ""Warehouse_1""}"
SEN_006,2024-06-11,"{""energy_kwh"": 948.68, ""location"": ""Factory_B""}"
SEN_007,2024-06-11,"{""energy_kwh"": 1292.05, ""location"": ""Building_B_Floor2""}"
SEN_008,2024-06-11,"{""energy_kwh"": 328.01, ""location"": ""Warehouse_1""}"
SEN_009,2024-06-11,"{""energy_kwh"": 1137.79, ""location"": ""Factory_B""}"
SEN_010,2024-06-11,"{""energy_kwh"": 799.28, ""location"": ""Office_Tower_East""}"
SEN_001,2024-06-12,"{""energy_kwh"": 685.69, ""location"": ""Building_B_Floor2""}"
SEN_002,2024-06-12,"{""energy_kwh"": 310.35, ""location"": ""Factory_A""}"
SEN_003,2024-06-12,"{""energy_kwh"": 1155.75, ""location"": ""Factory_A""}"
SEN_004,2024-06-12,"{""energy_kwh"": 1183.89, ""location"": ""Warehouse_1""}"
SEN_005,2024-06-12,"{""energy_kwh"": 1029.88, ""location"": ""Building_A_Floor1""}"
SEN_006,2024-06-12,"{""energy_kwh"": 790.11, ""location"": ""Building_A_Floor1""}"
SEN_007,2024-06-12,"{""energy_kwh"": 1307.08, ""location"": ""Factory_A""}"
SEN_008,2024-06-12,"{""energy_kwh"": 947.87, ""location"": ""Building_B_Floor2""}"
SEN_009,2024-06-12,"{""energy_kwh"": 1115.05, ""location"": ""Office_Tower_East""}"
SEN_010,2024-06-12,"{""energy_kwh"": 962.41, ""location"": ""Factory_A""}"
SEN_001,2024-06-13,"{""energy_kwh"": 897.64, ""location"": ""Building_C_Rooftop""}"
SEN_002,2024-06-13,"{""energy_kwh"": 745.27, ""location"": ""Factory_B""}"
SEN_003,2024-06-13,"{""energy_kwh"": 1082.48, ""location"": ""Office_Tower_West""}"
SEN_004,2024-06-13,"{""energy_kwh"": 997.98, ""location"": ""Building_A_Floor2""}"
SEN_005,2024-06-13,"{""energy_kwh"": 594.61, ""location"": ""Office_Tower_West""}"
SEN_006,2024-06-13,"{""energy_kwh"": 934.02, ""location"": ""Office_Tower_East""}"
SEN_007,2024-06-13,"{""energy_kwh"": 806.56, ""location"": ""Factory_B""}"
SEN_008,2024-06-13,"{""energy_kwh"": 909.41, ""location"": ""Factory_B""}"
SEN_009,2024-06-13,"{""energy_kwh"": 1134.26, ""location"": ""Building_B_Floor2""}"
SEN_010,2024-06-13,"{""energy_kwh"": 1113.67, ""location"": ""Office_Tower_West""}"
SEN_001,2024-06-14,"{""energy_kwh"": 1152.97, ""location"": ""Building_B_Floor2""}"
SEN_002,2024-06-14,"{""energy_kwh"": 745.75, ""location"": ""Warehouse_1""}"
SEN_003,2024-06-14,"{""energy_kwh"": 1029.62, ""location"": ""Factory_A""}"
SEN_004,2024-06-14,"{""energy_kwh"": 340.03, ""location"": ""Office_Tower_East""}"
SEN_005,2024-06-14,"{""energy_kwh"": 928.64, ""location"": ""Building_B_Floor1""}"
SEN_006,2024-06-14,"{""energy_kwh"": 1100.56, ""location"": ""Building_A_Floor1""}"
SEN_007,2024-06-14,"{""energy_kwh"": 1081.38, ""location"": ""Office_Tower_West""}"
SEN_008,2024-06-14,"{""energy_kwh"": 792.71, ""location"": ""Factory_A""}"
SEN_009,2024-06-14,"{""energy_kwh"": 1053.64, ""location"": ""Office_Tower_West""}"
SEN_010,2024-06-14,"{""energy_kwh"": 1017.0, ""location"": ""Building_A_Floor2""}"
SEN_001,2024-06-15,"{""energy_kwh"": 665.04, ""location"": ""Building_C_Rooftop""}"
SEN_002,2024-06-15,"{""energy_kwh"": 1165.99, ""location"": ""Building_A_Floor2""}"
SEN_003,2024-06-15,"{""energy_kwh"": 1034.11, ""location"": ""Factory_A""}"
SEN_004,2024-06-15,"{""energy_kwh"": 845.83, ""location"": ""Office_Tower_East""}"
SEN_005,2024-06-15,"{""energy_kwh"": 1227.76, ""location"": ""Office_Tower_East""}"
SEN_006,2024-06-15,"{""energy_kwh"": 1361.91, ""location"": ""Building_C_Rooftop""}"
SEN_007,2024-06-15,"{""energy_kwh"": 1400.49, ""location"": ""Warehouse_1""}"
SEN_008,2024-06-15,"{""energy_kwh"": 606.59, ""location"": ""Factory_B""}"
SEN_009,2024-06-15,"{""energy_kwh"": 975.23, ""location"": ""Warehouse_1""}"
SEN_010,2024-06-15,"{""energy_kwh"": 817.76, ""location"": ""Factory_B""}"
SEN_001,2024-06-16,"{""energy_kwh"": 959.28, ""location"": ""Building_B_Floor2""}"
SEN_002,2024-06-16,"{""energy_kwh"": 875.3, ""location"": ""Warehouse_1""}"
SEN_003,2024-06-16,"{""energy_kwh"": 575.67, ""location"": ""Office_Tower_East""}"
SEN_004,2024-06-16,"{""energy_kwh"": 947.57, ""location"": ""Building_A_Floor1""}"
SEN_005,2024-06-16,"{""energy_kwh"": 1131.46, ""location"": ""Factory_B""}"
SEN_006,2024-06-16,"{""energy_kwh"": 812.01, ""location"": ""Building_B_Floor2""}"
SEN_007,2024-06-16,"{""energy_kwh"": 1009.99, ""location"": ""Building_C_Rooftop""}"
SEN_008,2024-06-16,"{""energy_kwh"": 1118.45, ""location"": ""Office_Tower_East""}"
SEN_009,2024-06-16,"{""energy_kwh"": 876.16, ""location"": ""Building_A_Floor1""}"
SEN_010,2024-06-16,"{""energy_kwh"": 1102.87, ""location"": ""Building_A_Floor2""}"
SEN_001,2024-06-17,"{""energy_kwh"": 935.76, ""location"": ""Building_B_Floor2""}"
SEN_002,2024-06-17,"{""energy_kwh"": 872.23, ""location"": ""Building_C_Rooftop""}"
SEN_003,2024-06-17,"{""energy_kwh"": 840.98, ""location"": ""Factory_B""}"
SEN_004,2024-06-17,"{""energy_kwh"": 949.13, ""location"": ""Building_B_Floor1""}"
SEN_005,2024-06-17,"{""energy_kwh"": 1104.85, ""location"": ""Office_Tower_East""}"
SEN_006,2024-06-17,"{""energy_kwh"": 1171.73, ""location"": ""Factory_B""}"
SEN_007,2024-06-17,"{""energy_kwh"": 1164.64, ""location"": ""Factory_A""}"
SEN_008,2024-06-17,"{""energy_kwh"": 988.74, ""location"": ""Building_B_Floor1""}"
SEN_009,2024-06-17,"{""energy_kwh"": 982.39, ""location"": ""Office_Tower_East""}"
SEN_010,2024-06-17,"{""energy_kwh"": 736.75, ""location"": ""Building_A_Floor2""}"
SEN_001,2024-06-18,"{""energy_kwh"": 1195.03, ""location"": ""Building_A_Floor2""}"
SEN_002,2024-06-18,"{""energy_kwh"": 1013.71, ""location"": ""Factory_A""}"
SEN_003,2024-06-18,"{""energy_kwh"": 899.95, ""location"": ""Building_A_Floor1""}"
SEN_004,2024-06-18,"{""energy_kwh"": 1245.84, ""location"": ""Office_Tower_East""}"
SEN_005,2024-06-18,"{""energy_kwh"": 867.14, ""location"": ""Building_B_Floor2""}"
SEN_006,2024-06-18,"{""energy_kwh"": 951.9, ""location"": ""Office_Tower_East""}"
SEN_007,2024-06-18,"{""energy_kwh"": 1105.87, ""location"": ""Building_C_Rooftop""}"
SEN_008,2024-06-18,"{""energy_kwh"": 1157.23, ""location"": ""Building_A_Floor2""}"
SEN_009,2024-06-18,"{""energy_kwh"": 1256.86, ""location"": ""Warehouse_1""}"
SEN_010,2024-06-18,"{""energy_kwh"": 298.79, ""location"": ""Warehouse_1""}"
SEN_001,2024-06-19,"{""energy_kwh"": 832.16, ""location"": ""Office_Tower_West""}"
SEN_002,2024-06-19,"{""energy_kwh"": 935.09, ""location"": ""Building_B_Floor2""}"
SEN_003,2024-06-19,"{""energy_kwh"": 330.44, ""location"": ""Factory_A""}"
SEN_004,2024-06-19,"{""energy_kwh"": 948.11, ""location"": ""Building_B_Floor1""}"
SEN_005,2024-06-19,"{""energy_kwh"": 1046.93, ""location"": ""Building_A_Floor1""}"
SEN_006,2024-06-19,"{""energy_kwh"": 1221.66, ""location"": ""Warehouse_1""}"
SEN_007,2024-06-19,"{""energy_kwh"": 1282.77, ""location"": ""Office_Tower_East""}"
SEN_008,2024-06-19,"{""energy_kwh"": 1087.8, ""location"": ""Building_B_Floor1""}"
SEN_009,2024-06-19,"{""energy_kwh"": 1082.53, ""location"": ""Building_B_Floor2""}"
SEN_010,2024-06-19,"{""energy_kwh"": 1150.84, ""location"": ""Building_B_Floor1""}"
SEN_001,2024-06-20,"{""energy_kwh"": 925.84, ""location"": ""Building_B_Floor2""}"
SEN_002,2024-06-20,"{""energy_kwh"": 1242.99, ""location"": ""Office_Tower_West""}"
SEN_003,2024-06-20,"{""energy_kwh"": 881.0, ""location"": ""Building_B_Floor1""}"
SEN_004,2024-06-20,"{""energy_kwh"": 927.8, ""location"": ""Building_A_Floor2""}"
SEN_005,2024-06-20,"{""energy_kwh"": 1201.37, ""location"": ""Office_Tower_East""}"
SEN_006,2024-06-20,"{""energy_kwh"": 913.09, ""location"": ""Factory_B""}"
SEN_007,2024-06-20,"{""energy_kwh"": 612.48, ""location"": ""Warehouse_1""}"
SEN_008,2024-06-20,"{""energy_kwh"": 1002.03, ""location"": ""Warehouse_1""}"
SEN_009,2024-06-20,"{""energy_kwh"": 1210.06, ""location"": ""Building_A_Floor2""}"
SEN_010,2024-06-20,"{""energy_kwh"": 1142.13, ""location"": ""Building_C_Rooftop""}"
SEN_001,2024-06-21,"{""energy_kwh"": 1092.16, ""location"": ""Warehouse_1""}"
SEN_002,2024-06-21,"{""energy_kwh"": 421.7, ""location"": ""Building_A_Floor1""}"
SEN_003,2024-06-21,"{""energy_kwh"": 801.46, ""location"": ""Building_B_Floor2""}"
SEN_004,2024-06-21,"{""energy_kwh"": 1108.18, ""location"": ""Factory_B""}"
SEN_005,2024-06-21,"{""energy_kwh"": 895.06, ""location"": ""Office_Tower_West""}"
SEN_006,2024-06-21,"{""energy_kwh"": 883.92, ""location"": ""Building_B_Floor2""}"
SEN_007,2024-06-21,"{""energy_kwh"": 1087.16, ""location"": ""Building_B_Floor2""}"
SEN_008,2024-06-21,"{""energy_kwh"": 831.27, ""location"": ""Building_B_Floor2""}"
SEN_009,2024-06-21,"{""energy_kwh"": 739.98, ""location"": ""Building_B_Floor2""}"
SEN_010,2024-06-21,"{""energy_kwh"": 347.02, ""location"": ""Factory_B""}"
SEN_001,2024-06-22,"{""energy_kwh"": 922.18, ""location"": ""Building_B_Floor2""}"
SEN_002,2024-06-22,"{""energy_kwh"": 802.15, ""location"": ""Factory_B""}"
SEN_003,2024-06-22,"{""energy_kwh"": 1026.15, ""location"": ""Building_A_Floor1""}"
SEN_004,2024-06-22,"{""energy_kwh"": 760.01, ""location"": ""Factory_A""}"
